-0.2680  	-0.0660  	-0.8810  	-0.8022  	-0.2397  	-0.9812  	-0.0455  	0.35791  	0.50493  	-0.1985  	-0.0073  	-1.3233  	0.18241  	-0.6729  	-0.7436  	-0.1429  	-0.2444  	0.71511  	0.09226  	0.39507  	-0.1282  	0.26239  	-0.3932  	-0.4326  	1.04833  	-0.4041  	-0.2320  	0.36544  	0.39964  	0.31801  	-0.1637  	0.12266  	-0.0475  	-0.0739  	0.32885  	0.09507  	0.09576  	-0.2324  	-0.1870  	0.72824  	0.14712  	0.07332  	-0.0681  	0.22814  	-0.0430  	-0.0851  	0.09814  	-0.1283  	-0.0145  	-0.0527  	-0.0010  	0.02105  	-0.0740  	0.00592  	0.00392  	-0.0577  	0.02100  	-0.0039  	-0.0131  	-0.0245  	0.01897  	-0.0146  	-0.0412  	0.01543  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.1975  	-0.0342  	-0.9037  	-0.6346  	-0.1290  	-0.9070  	-0.0449  	0.35472  	0.53153  	-0.2610  	-0.1987  	-1.2678  	0.20783  	-0.6686  	-0.6838  	-0.1391  	-0.2427  	0.75754  	0.10928  	0.41640  	-0.2094  	0.28766  	-0.4958  	-0.4801  	1.09923  	-0.4254  	-0.2528  	0.48246  	0.48316  	0.34898  	-0.1977  	0.12557  	-0.0377  	-0.0589  	0.31076  	0.11820  	0.03805  	-0.2519  	-0.1432  	0.78232  	0.12606  	0.06869  	-0.0656  	0.22815  	-0.0394  	-0.0872  	0.09954  	-0.1304  	-0.0036  	-0.0515  	0.01350  	0.01894  	-0.0766  	0.00295  	0.00272  	-0.0524  	0.02330  	-0.0041  	-0.0142  	-0.0213  	0.01540  	-0.0165  	-0.0377  	0.01788  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.2936  	-0.1155  	-0.9488  	-0.7267  	-0.1522  	-0.9660  	-0.0459  	0.32675  	0.48986  	-0.2043  	-0.0705  	-1.2817  	0.19431  	-0.6909  	-0.7128  	-0.1327  	-0.2452  	0.76735  	0.07437  	0.42836  	-0.1636  	0.31440  	-0.5111  	-0.4390  	1.12448  	-0.4219  	-0.2360  	0.47845  	0.49085  	0.34276  	-0.1834  	0.13131  	-0.0470  	-0.0707  	0.33145  	0.14420  	0.05851  	-0.2548  	-0.1607  	0.76482  	0.11198  	0.08694  	-0.0717  	0.20672  	-0.0460  	-0.0751  	0.10047  	-0.1368  	-0.0096  	-0.0524  	0.00670  	0.01707  	-0.0733  	0.00675  	0.00762  	-0.0540  	0.02269  	-0.0059  	-0.0161  	-0.0182  	0.01042  	-0.0137  	-0.0364  	0.02440  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.4029  	-0.1409  	-1.1041  	-0.5657  	-0.0103  	-1.1003  	-0.0348  	0.35244  	0.49029  	-0.2267  	0.02566  	-1.1735  	0.19724  	-0.5788  	-0.6279  	-0.1392  	-0.2741  	0.72430  	0.08438  	0.41267  	-0.1026  	0.28474  	-0.5648  	-0.4223  	1.07439  	-0.4258  	-0.1954  	0.43709  	0.42970  	0.34807  	-0.2114  	0.12425  	-0.0345  	-0.0661  	0.44273  	0.11891  	0.07424  	-0.2678  	-0.1867  	0.74246  	0.03203  	0.10221  	-0.1188  	0.18968  	-0.0197  	-0.0765  	0.10427  	-0.1533  	-0.0114  	-0.0544  	0.00878  	0.01824  	-0.0718  	0.01156  	0.01215  	-0.0487  	0.02574  	-0.0081  	-0.0118  	-0.0176  	0.01054  	-0.0166  	-0.0397  	0.01852  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
-0.1312  	-0.0335  	-0.9221  	-0.4271  	0.04998  	-0.9667  	-0.0272  	0.47129  	0.54105  	-0.3262  	-0.0209  	-1.1055  	0.21265  	-0.3642  	-0.3167  	-0.0936  	-0.2586  	0.67297  	0.10097  	0.43716  	0.04317  	0.26867  	-0.5114  	-0.3123  	0.98655  	-0.4287  	-0.1811  	0.35390  	0.25737  	0.30993  	-0.2226  	0.12936  	-0.0130  	-0.0746  	0.55411  	0.03756  	0.17242  	-0.2450  	-0.2184  	0.75350  	0.00088  	0.11277  	-0.1213  	0.20117  	-0.0304  	-0.0762  	0.10272  	-0.1388  	-0.0221  	-0.0523  	0.00797  	0.01669  	-0.0708  	0.00759  	0.00725  	-0.0426  	0.02085  	-0.0180  	-0.0060  	-0.0114  	0.00790  	-0.0113  	-0.0409  	0.01943  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.16867  	0.06203  	-0.7136  	-0.4887  	-0.1022  	-0.7272  	0.01006  	0.47082  	0.56955  	-0.2869  	-0.1809  	-1.2796  	0.33022  	-0.2526  	-0.1785  	-0.1564  	-0.2202  	0.61679  	0.08177  	0.23528  	0.13810  	0.34061  	-0.4088  	-0.3038  	1.01016  	-0.4429  	-0.0507  	0.15199  	0.20901  	0.32482  	-0.1961  	0.18548  	-0.0061  	-0.1142  	0.55849  	-0.0209  	0.23400  	-0.2316  	-0.2671  	0.75677  	0.05602  	0.09511  	-0.1057  	0.20834  	-0.0452  	-0.0746  	0.09037  	-0.1204  	0.00080  	-0.0404  	0.00052  	0.01809  	-0.0783  	-0.0030  	-0.0030  	-0.0369  	0.01099  	-0.0193  	-0.0122  	-0.0113  	0.01700  	-0.0038  	-0.0512  	0.01545  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.36292  	0.09961  	-0.5990  	-0.3878  	-0.1095  	-0.6223  	0.00676  	0.53118  	0.58388  	-0.3222  	-0.2934  	-1.3475  	0.32913  	-0.1647  	-0.1052  	-0.1317  	-0.2265  	0.57441  	0.08030  	0.21122  	0.13600  	0.39667  	-0.3554  	-0.2949  	1.07807  	-0.4620  	0.02150  	0.04972  	0.21860  	0.38210  	-0.2095  	0.18661  	-0.0069  	-0.0850  	0.58208  	-0.0141  	0.25653  	-0.2055  	-0.2641  	0.73623  	-0.0004  	0.08820  	-0.1024  	0.20305  	-0.0574  	-0.0769  	0.07885  	-0.1065  	0.00935  	-0.0483  	0.01047  	0.01704  	-0.0770  	-0.0009  	0.00067  	-0.0316  	0.00778  	-0.0101  	-0.0162  	-0.0124  	0.01193  	-0.0072  	-0.0426  	0.00818  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.38421  	0.09634  	-0.5939  	-0.3728  	-0.1542  	-0.5785  	0.04798  	0.59872  	0.59921  	-0.3535  	-0.1715  	-1.3861  	0.29094  	-0.2958  	-0.2332  	-0.0797  	-0.2112  	0.52691  	0.10446  	0.17944  	0.25500  	0.42454  	-0.3472  	-0.2786  	1.18834  	-0.4822  	0.13109  	-0.0219  	0.15426  	0.35687  	-0.2300  	0.18272  	-0.0508  	-0.0907  	0.58736  	-0.0226  	0.35143  	-0.1863  	-0.2666  	0.69824  	-0.0226  	0.10725  	-0.1003  	0.21607  	-0.0442  	-0.0782  	0.07855  	-0.0940  	0.01600  	-0.0477  	0.01423  	0.01869  	-0.0676  	0.01256  	0.00439  	-0.0251  	0.01013  	-0.0103  	-0.0158  	-0.0104  	0.01337  	-0.0098  	-0.0354  	0.01497  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.33866  	0.09273  	-0.5543  	-0.4179  	-0.1532  	-0.6047  	0.01552  	0.57893  	0.58105  	-0.3395  	-0.1206  	-1.3947  	0.27221  	-0.2823  	-0.2753  	-0.0444  	-0.2287  	0.55250  	0.10453  	0.20192  	0.26680  	0.37884  	-0.3636  	-0.2689  	1.16618  	-0.4906  	0.07957  	-0.0434  	0.13471  	0.34415  	-0.2212  	0.20324  	-0.0513  	-0.0921  	0.60889  	-0.0208  	0.35536  	-0.1735  	-0.2822  	0.68478  	-0.0026  	0.10450  	-0.0982  	0.20775  	-0.0473  	-0.0750  	0.08090  	-0.1024  	0.00920  	-0.0486  	0.01058  	0.02012  	-0.0656  	0.00971  	0.00451  	-0.0255  	0.01041  	-0.0076  	-0.0182  	-0.0099  	0.01603  	-0.0076  	-0.0339  	0.01473  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
0.29209  	0.09527  	-0.5921  	-0.4632  	-0.1884  	-0.6324  	-0.0018  	0.58248  	0.59991  	-0.3487  	-0.0162  	-1.3665  	0.27206  	-0.3110  	-0.3038  	0.02106  	-0.2228  	0.55312  	0.10691  	0.21595  	0.31911  	0.33961  	-0.3678  	-0.2432  	1.13474  	-0.4846  	0.05822  	-0.0603  	0.07511  	0.31814  	-0.2276  	0.20321  	-0.0420  	-0.0903  	0.61584  	-0.0405  	0.38608  	-0.1507  	-0.3077  	0.66478  	-0.0117  	0.09610  	-0.1011  	0.19046  	-0.0527  	-0.0772  	0.08392  	-0.1176  	0.00194  	-0.0470  	0.00534  	0.02041  	-0.0657  	0.01381  	0.00171  	-0.0291  	0.00856  	-0.0053  	-0.0201  	-0.0140  	0.01793  	-0.0080  	-0.0313  	0.01453  	0.07163  	0.03274  	-0.0058  	0.00453  	0.00185  	-0.6261  	
